OID_;navn;type;innfartsparkering;referanse;id;bruksområde;antall_avgiftsfrie_plasser;antall_avgiftsbelagte_plasser;plasser_reservert_handikappede;antall_ladeplasser;antall_parkeringsplasser_små_k;antall_parkeringsplasser_store_;areal;avgift;avgifts__restriksjonsinfo;vinterdriftsklasse;brøyterodenummer;strørodenummer;byggeår;eier;vedlikeholdsansvarlig;parkeringstilbyder_navn;parkeringstilbyder_id;organisasjonsnummer;versjonsnummer;skiltplan_id;kjøretøytype__dimensjonerende;adresse;postnummer;poststed;lengdegrad;breddegrad;ORIG_FID;Long;Lat
631;Vintervollhøyda;Parkering langs kjørebane;;NVDB;175931232;3159;;;;;;;100,000000000000000;;;;;;;10718;10448;;;;;;;;;;1094696,198000000091270;7810245,174999999813735;9384;30,5150700;69,7154694
632;Vintervollhøyda;Parkering langs kjørebane;;NVDB;175931233;3159;;;;;;;250,000000000000000;;;;;;;10718;10448;;;;;;;;;;1094821,648999999975786;7810407,384999999776483;9385;30,5192451;69,7165909
633;;Parkering langs kjørebane;;NVDB;175931240;3159;;;;;;;75,000000000000000;;;;;;;10384;10604;;;;;;;;;;1095191,608999999938533;7810757,341000000014901;9386;30,5307312;69,7187805
634;Telegrafhøyden;Parkering langs kjørebane;;NVDB;175931316;3159;;;;;;;50,000000000000000;;;;;;;10718;10448;;;;;;;;;;1105361,534999999916181;7812100,768000000156462;9387;30,7925816;69,7072830
635;;;;NVDB;176122503;;;;;;;;;;;;;;;;;;;;;;;;;;1076354,287999999942258;7807101,041000000201166;9390;30,0375252;69,7289200
636;;Avskjermet plass;;NVDB;176122576;3927;;;;;;;;;;;;;;;;;;;;;;;;;1077729,253999999957159;7807278,703999999910593;9391;30,0729828;69,7274551
637;;;;NVDB;176146151;3159;;;;;;;;;;;;;;10384;10604;;;;;;;;;;1049075,710999999893829;7810616,974999999627471;9392;29,3754292;69,8176880
638;Sakariasbekken;Avskjermet plass;;NVDB;176146183;3159;;;;;;;550,000000000000000;;;;;;;10384;10604;;;;;;;;;;1049243,703999999910593;7808254,799999999813735;9393;29,3653698;69,7968216
639;Sakariastoppen;Parkering langs kjørebane;;NVDB;176146198;3159;;;;;;;1000,000000000000000;;;;;;;10256;10448;;;;;;;;;;1048788,523999999975786;7807109,258000000379980;9394;29,3470173;69,7878189
640;;Parkering langs kjørebane;;NVDB;176146218;3159;;;;;;;120,000000000000000;;;;;;;10384;10604;;;;;;;;;;1048712,404000000096858;7805937,290000000037253;9395;29,3380413;69,7777939
641;;Parkering langs kjørebane;;NVDB;177104915;3927;;;;;;;75,000000000000000;;;;;;;;;;;;;;;;;;432803,118000000016764;7400976,946999999694526;9396;13,4762602;66,7199020
642;Nikolasdalen;Avskjermet plass;;NVDB;212644939;3159;;;;;;;2500,000000000000000;;;;;;;10718;17707;;;;;;;;;;955456,089999999967404;7881113,502000000327826;9424;27,3703442;70,6154861
643;;Parkering langs kjørebane;;NVDB;219276968;3160;;;;;;;30,000000000000000;;;;;;;;;;;;;;;;;;516854,509000000020023;7460278,491999999620020;9462;15,3907080;67,2587509
644;;Parkering langs kjørebane;;NVDB;219276969;3160;;;;;;;30,000000000000000;;;;;;;;;;;;;;;;;;516828,242000000027474;7460273,190999999642372;9463;15,3900986;67,2587051
645;;Parkering langs kjørebane;;NVDB;219276970;3160;;;;;;;30,000000000000000;;;;;;;;;;;;;;;;;;516798,489999999990687;7460270,894000000320375;9464;15,3894091;67,2586899
646;;Parkering langs kjørebane;;NVDB;219276971;3160;;;;;;;30,000000000000000;;;;;;;;;;;;;;;;;;516783,597000000008848;7460271,552000000141561;9465;15,3890638;67,2586899
647;;Parkering langs kjørebane;;NVDB;219276972;3160;;;;;;;50,000000000000000;;;;;;;;;;;;;;;;;;516768,806999999971595;7460273,407999999821186;9466;15,3887215;67,2587128
648;;Parkering langs kjørebane;;NVDB;265998546;;;;;;;;300,000000000000000;;;13754;;;;10718;19924;;;;;;;;;;350976,913999999989755;7221601,553000000305474;9512;11,8287802;65,0843887
649;;Parkering langs kjørebane;;NVDB;341219231;3160;;;;;;;120,000000000000000;;;;;;;;;;;;;;;;;;370744,943000000028405;7264016,265999999828637;9536;12,2088871;65,4728241
650;;Parkering langs kjørebane;;NVDB;341219232;3160;;;;;;;120,000000000000000;;;;;;;;;;;;;;;;;;370709,494000000006054;7263965,759999999776483;9537;12,2081709;65,4723587
651;;Parkering langs kjørebane;;NVDB;341219233;3160;;;;;;;120,000000000000000;;;;;;;;;;;;;;;;;;370693,489000000001397;7263922,724000000394881;9538;12,2078667;65,4719620
652;;Parkering langs kjørebane;;NVDB;341219234;3160;;;;;;;120,000000000000000;;;;;;;;;;;;;;;;;;370622,184999999997672;7263795,412999999709427;9539;12,2064514;65,4707947
653;;Parkering langs kjørebane;;NVDB;341219235;3160;;;;;;;90,000000000000000;;;;;;;;;;;;;;;;;;370577,504000000015367;7263719,603000000119209;9540;12,2055607;65,4701004
654;;Parkering langs kjørebane;;NVDB;341219236;3160;;;;;;;90,000000000000000;;;;;;;;;;;;;;;;;;370577,504000000015367;7263719,603000000119209;9541;12,2055607;65,4701004
655;;Parkering langs kjørebane;;NVDB;341219237;3160;;;;;;;60,000000000000000;;;;;;;;;;;;;;;;;;370560,152999999991152;7263691,402999999932945;9542;12,2052135;65,4698334
656;;Parkering langs kjørebane;;NVDB;341219238;3160;;;;;;;300,000000000000000;;;;;;;;;;;;;;;;;;370560,152999999991152;7263691,402999999932945;9543;12,2052135;65,4698334
657;;Parkering langs kjørebane;;NVDB;341219239;3160;;;;;;;200,000000000000000;;;;;;;;;;;;;;;;;;370585,908999999985099;7263547,358000000007451;9544;12,2059069;65,4685593
658;;Parkering langs kjørebane;;NVDB;343857290;3159;;;;;;;150,000000000000000;;;;;;;;;;;;;;;;;;389734,684000000008382;7335723,842000000178814;9548;12,5583086;66,1225967
659;;Avskjermet plass;;NVDB;343857369;3927;;;;;;;500,000000000000000;;;;;;;;;;;;;;;;;;381090,642999999981839;7323624,137000000104308;9549;12,3783331;66,0110168
660;;Parkering langs kjørebane;;NVDB;344512112;3159;;;;;;;520,000000000000000;;;;;;;;;;;;;;;;;;388166,988000000012107;7317295,453999999910593;9551;12,5396376;65,9568634
661;;Parkering langs kjørebane;Nei;NVDB;363281617;3159;;;;;;;28,000000000000000;;;;;;;;;;;;;;;;;;824295,949999999953434;7848477,719999999739230;9558;23,7444382;70,5309982
662;;Parkering langs kjørebane;Nei;NVDB;363281618;3159;;;;;;;75,000000000000000;;;;;;;;;;;;;;;;;;823952,489999999990687;7849159,169999999925494;9559;23,7379360;70,5374756
663;;Parkering langs kjørebane;Nei;NVDB;363281619;3159;;;;;;;82,000000000000000;;;;;;;;;;;;;;;;;;824323,589999999967404;7848444,589999999850988;9560;23,7450447;70,5306702
664;;;;NVDB;375208004;;;;;;;;;;;;;;;10256;10604;;;;;;;;;;560913,844999999972060;7575709,377000000327826;9570;16,4755821;68,2880554
665;;;;NVDB;409320234;3159;;;;;;;250,000000000000000;;;;;;;;;;;;;;;;;;468297,856000000028871;7436643,167999999597669;9576;14,2715502;67,0455475
666;;Avskjermet plass;;NVDB;409320408;3159;;;;;;;200,000000000000000;;;;;;;;;;;;;;;;;;470126,548000000009779;7440362,525000000372529;9577;14,3126221;67,0790939
667;;Avskjermet plass;;NVDB;440584503;3159;;;;;;;800,000000000000000;;;;;;;;;;;;;;;;;;508324,918999999994412;7435225,083999999798834;9580;15,1911983;67,0343781
668;;Avskjermet plass;;NVDB;440586035;3159;;;;;;;120,000000000000000;;;;;;;;;;;;;;;;;;482595,146999999997206;7451554,364000000059605;9581;14,5978432;67,1804657
669;;Avskjermet plass;;NVDB;517284201;3159;;;;;;;600,000000000000000;;;;;;;;;;;;;;;;;;520412,674999999988358;7400281,837000000290573;9642;15,4628468;66,7203522
670;;Avskjermet plass;;NVDB;527403915;;;;;;;;500,000000000000000;;;;;;;;;;;;;;;;;;502971,778999999980442;7467330,263000000268221;9646;15,0690727;67,3224640
671;;Parkering langs kjørebane;;NVDB;564858221;3160;;;;;;;30,000000000000000;16129;;;;;;;;;;;;;;;;;517169,327999999979511;7460334,617999999783933;9649;15,3980141;67,2592392
672;;Parkering langs kjørebane;;NVDB;564858225;3160;;;;;;;30,000000000000000;16129;;;;;;;;;;;;;;;;;517145,655000000027940;7460330,502000000327826;9650;15,3974648;67,2592010
673;;Parkering langs kjørebane;;NVDB;564858226;3160;;;;;;;30,000000000000000;16129;;;;;;;;;;;;;;;;;517128,889000000024680;7460327,578999999910593;9651;15,3970757;67,2591782
674;;Parkering langs kjørebane;;NVDB;564858233;3160;;;;;;;50,000000000000000;16129;;;;;;;;;;;;;;;;;517089,436999999976251;7460320,711000000126660;9652;15,3961601;67,2591171
675;;Parkering langs kjørebane;;NVDB;564858237;3160;;;;;;;30,000000000000000;16129;;;;;;;;;;;;;;;;;517061,819000000017695;7460315,905000000260770;9653;15,3955193;67,2590790
676;;Parkering langs kjørebane;;NVDB;564858243;3160;;;;;;;42,000000000000000;16129;;;;;;;;;;;;;;;;;517017,431999999971595;7460308,178000000305474;9654;15,3944893;67,2590103
677;;Parkering langs kjørebane;;NVDB;564858244;3160;;;;;;;42,000000000000000;16129;;;;;;;;;;;;;;;;;517017,431999999971595;7460308,178000000305474;9655;15,3944893;67,2590103
678;;Parkering langs kjørebane;;NVDB;564858250;3160;;;;;;;30,000000000000000;16129;;;;;;;;;;;;;;;;;516979,981000000028871;7460301,660000000149012;9656;15,3936205;67,2589493
679;;Parkering langs kjørebane;;NVDB;564858254;3160;;;;;;;30,000000000000000;16129;;;;;;;;;;;;;;;;;516962,250999999989290;7460298,569000000134110;9657;15,3932085;67,2589264
680;;Parkering langs kjørebane;Ja;NVDB;615642498;;;;0;;;;90,000000000000000;;;13754;;;;10718;19924;;;;;;;;;;321399,070000000006985;7198759,740000000223517;9712;11,2298374;64,8652496
681;;Parkering langs kjørebane;Ja;NVDB;615642499;;;;0;;;;244,000000000000000;;;13754;;;;10718;19924;;;;;;;;;;321411,849999999976717;7198813,290000000037253;9713;11,2300386;64,8657379
682;;Parkering langs kjørebane;Ja;NVDB;615642500;;;;0;;;;88,000000000000000;;;13754;;;;10718;19924;;;;;;;;;;321347,700000000011642;7198478,040000000037253;9714;11,2291098;64,8627014
683;;Parkering langs kjørebane;Ja;NVDB;615642501;;;;0;;;;226,000000000000000;;;13754;;;;10718;19924;;;;;;;;;;321371,489999999990687;7198607,559999999590218;9715;11,2294474;64,8638763
684;;Avskjermet plass;;NVDB;759710748;;;;;;;;;;;;;;;10320;10526;;;;;;;;;;815895,768000000040047;7784299,754999999888241;9945;23,2869434;69,9723511
685;;Avskjermet plass;;NVDB;759735528;;;;;;;;;;;;;;;10320;10526;;;;;;;;;;815913,692000000039116;7784989,946999999694526;9946;23,2898540;69,9784546
686;;Avskjermet plass;;NVDB;759764942;;;;;;;;;;;;;;;10320;10526;;;;;;;;;;815932,481000000028871;7784297,950000000186265;9947;23,2878876;69,9722977
687;;Avskjermet plass;;NVDB;759822628;;;;;;;;;;;;;;;10320;10526;;;;;;;;;;815820,356000000028871;7785075,226999999955297;9948;23,2877388;69,9793243
688;;Avskjermet plass;;NVDB;759822859;;;;;;;;;;;;;;;10320;10526;;;;;;;;;;815708,847999999998137;7785048,474000000394881;9949;23,2847557;69,9792252
689;;Avskjermet plass;Nei;NVDB;816570747;3159;;;;;;;782,000000000000000;;;;;;;10256;10448;;;;;;;;;;666248,469999999972060;7713258,985000000335276;9975;19,2518482;69,4763489
690;;Parkering langs kjørebane;Nei;NVDB;845611703;3927;;;;;;;450,000000000000000;16130;;13754;;;;10718;10448;;;;;;3111;;;;376716,715000000025611;7319047,101999999955297;9982;12,2863913;65,9683304
691;;Parkering langs kjørebane;;NVDB;867749566;3159;;;;;;;250,000000000000000;;;;;;;10256;10448;;;;;;;;;;1050197,824999999953434;7796659,907999999821186;10003;29,3195515;69,6940918
692;;Parkering langs kjørebane;;NVDB;867749568;;;;;;;;150,000000000000000;;;;;;;10256;10448;;;;;;;;;;1049616,085999999893829;7796971,125000000000000;10004;29,3068600;69,6980057
693;;Parkering langs kjørebane;;NVDB;867755609;;;;;;;;;;;;;;;10718;10448;;;;;;;;;;1080672,634000000078231;7805519,422000000253320;10005;30,1353188;69,7057724
694;Vassdalsvik;Parkering langs kjørebane;Nei;NVDB;905902287;3927;;;;;;;50,000000000000000;;;;;;;10718;10448;;;;;;;;;;437945,364000000001397;7410443,310999999754131;10007;13,5879593;66,8058777
695;;Parkering langs kjørebane;;NVDB;905902590;3927;;;;;;;50,000000000000000;;;;;;;10718;10448;;;;;;;;;;459320,028999999980442;7439802,100999999791384;10008;14,0641975;67,0728073
696;;Parkering langs kjørebane;;NVDB;905904980;3927;;;;;;;75,000000000000000;;;;;;;10718;10448;;;;;;;;;;424127,885000000009313;7390550,742999999783933;10009;13,2861376;66,6243896
697;;Parkering langs kjørebane;;NVDB;905904981;3927;;;;;;;150,000000000000000;;;;;;;10718;10448;;;;;;;;;;424157,554000000003725;7390542,089999999850988;10010;13,2868128;66,6243210
698;;Parkering langs kjørebane;;NVDB;905905002;3927;;;;;;;300,000000000000000;;;;;;;10718;10448;;;;;;;;;;434528,255999999993946;7403038,201000000350177;10011;13,5142498;66,7387619
699;;Parkering langs kjørebane;;NVDB;905908591;3159;;;;;;;150,000000000000000;;;;;;;10718;10448;;;;;;;;;;509423,795999999972992;7435592,132000000216067;10012;15,2164650;67,0376358
700;;Parkering langs kjørebane;;NVDB;905908592;3159;;;;;;;100,000000000000000;;;;;;;10718;10448;;;;;;;;;;509105,705000000016298;7435388,354000000283122;10013;15,2091427;67,0358200
701;;Parkering langs kjørebane;;NVDB;905908593;3159;;;;;;;50,000000000000000;;;;;;;10718;10448;;;;;;;;;;508741,461000000010245;7435304,571000000461936;10014;15,2007704;67,0350800
702;;Parkering langs kjørebane;;NVDB;905910086;3159;;;;;;;50,000000000000000;;;;;;;10718;10448;;;;;;;;;;507021,332999999984168;7435767,234000000171363;10015;15,1612911;67,0392761
703;;;;NVDB;905910105;3159;;;;;;;100,000000000000000;;;;;;;10718;10448;;;;;;;;;;510163,570999999996275;7436458,282999999821186;10016;15,2335320;67,0453796
704;Hagskaret;Avskjermet plass;;NVDB;1010944419;3159;;;;;;;2500,000000000000000;;;;;;;10718;19924;;;;;;3132;;;;445990,939000000013039;7560956,058000000193715;10046;13,6991568;68,1571655
705;Uløybukt ferjekai;;;NVDB;1014951359;3927;;;;;;;;;;;;;;10718;19924;;;;;;;;;;718604,741000000038184;7760003,217000000178814;10049;20,6948242;69,8558121
706;;Parkering langs kjørebane;Nei;NVDB;1015870448;3927;;;;;;;;;;;;;;;;;;;;;3111;;;;396125,277000000001863;7337628,608000000007451;10054;12,6981277;66,1418381
707;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;10087;13,8326550;64,2232971
708;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;10132;23,4132309;69,9618225
709;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;10137;22,8443604;70,0978851
710;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;10141;17,6498566;68,6714020
711;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;10158;18,9232903;69,6737213
712;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;10165;18,0109882;69,2350006
713;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;10167;16,5509624;68,8161316
714;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;10171;16,5420380;68,8018036
715;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;10225;14,7482500;66,9097366
716;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;10235;13,3937769;65,8444366
717;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;10240;15,4158907;68,7023163
718;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;11089;25,5166492;69,4753342
719;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;11104;25,4989834;69,4715805
720;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;11107;23,6201038;70,6014786
721;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;11124;23,5932026;70,6901169
722;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;11125;23,7024212;70,6577225
723;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;11126;25,5208435;71,0741959
724;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;11127;29,8822117;69,7206268
725;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;11130;24,2552490;69,3764038
726;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;11131;25,4989967;69,4729614
727;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;11132;25,5159054;69,4754639
728;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;11133;25,4997139;69,4716644
729;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;11197;17,4486656;68,4449234
730;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;11198;17,4371872;68,4365616
731;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;11199;17,4449520;68,4393158
732;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;11200;17,4464035;68,4368057
733;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;11201;17,3922863;68,4336319
734;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;11202;14,6063995;68,4279633
735;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;11310;14,5649052;68,2348022
736;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;12833;18,3799191;68,8596649
737;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;12834;18,3756752;68,8488846
738;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;12836;18,3493805;68,8601837
739;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;12837;18,3769474;68,8606949
740;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;12838;18,5596638;69,0802765
741;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;12839;18,5128002;69,0504379
742;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;12840;18,5032501;69,0310135
743;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;12841;18,5447350;69,0590439
744;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;12842;18,5114555;69,0459518
745;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;12843;18,4881020;69,0533829
746;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;12853;29,9060211;69,7164993
747;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;12854;30,1758614;69,6706085
748;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;12905;23,4996147;69,9215012
749;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;12921;14,1529694;66,3099365
750;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;12922;14,1553535;66,3059082
751;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;12923;14,1629019;66,3086700
752;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;12924;14,1660814;66,3120117
753;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;12925;14,1591568;66,3176956
754;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;12926;14,1711483;66,3161621
755;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;12927;14,1532812;66,3037872
756;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;12928;14,1529865;66,3070984
757;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;12929;14,1264019;66,3146362
758;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;12930;14,1331739;66,3107834
759;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;12931;14,1199665;66,3039017
760;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;12932;14,1203976;66,3049393
761;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;12933;14,1287689;66,3068771
762;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;12934;14,1189289;66,3038406
763;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;12935;14,1203184;66,3035583
764;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;12936;14,1325846;66,3145828
765;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;12937;14,1495104;66,3151855
766;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;12938;14,1481142;66,3109665
767;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;12939;14,1489706;66,3126907
768;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;12940;14,1428699;66,3103180
769;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;12941;14,1523247;66,3106613
770;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;12942;14,1427526;66,3100357
771;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;12943;14,1483955;66,3093185
772;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;12945;14,1599894;66,3124161
773;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;12946;14,1533842;66,3101883
774;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;12947;14,1459179;66,3108978
775;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;12948;14,1536217;66,3112106
776;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;12949;14,1489954;66,3091812
777;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;12950;14,1587114;66,3136063
778;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;12951;15,3025246;68,7506866
779;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;12952;14,1522026;66,3075485
780;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;12953;14,1448679;66,3102798
781;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;12954;14,1545506;66,3078461
782;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;12955;14,1644487;66,3126221
783;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;12956;14,1684914;66,3123398
784;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;12957;14,1681480;66,3203354
785;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;12958;14,1425953;66,3086243
786;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;12959;14,1697140;66,3115463
787;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;12960;14,1357632;66,3073578
788;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;12961;14,1362867;66,3091202
789;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;12963;14,1314564;66,3110504
790;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;12966;13,9512253;66,3099976
791;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;12967;13,8100834;66,3035660
792;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;12970;14,1578588;66,3199844
793;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;12971;14,1501570;66,3195267
794;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;12977;14,1328201;66,3075638
795;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;12978;14,1585360;66,3315201
796;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;13016;14,1624517;66,3187332
797;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;13017;14,1622391;66,3186722
798;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;13018;14,1520567;66,3193893
799;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;13019;14,1583719;66,3193665
800;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;13020;14,9011297;66,5021439
801;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;13021;14,8275452;66,4452591
802;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;13024;13,7734289;66,2899933
803;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;13274;18,9784374;69,7019577
804;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;13285;18,9174538;69,6647263
805;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;13289;25,4229069;69,4560852
806;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;13291;18,0104828;69,2348251
807;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;13296;13,1522894;67,9620895
808;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;13303;13,6222334;68,1452255
809;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;13360;25,4982643;69,4714966
810;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;13366;24,6602726;70,9964066
811;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;13369;24,6616802;70,9964142
812;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;13371;24,6574116;70,9964371
813;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;13373;24,6604996;70,9965134
814;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;13375;24,6754189;70,6943512
815;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;13376;25,5217934;69,4723358
816;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;13377;25,5007210;69,4709625
817;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;13378;25,5196400;69,4717331
818;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;13379;25,4998455;69,4727783
819;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;13380;25,5205631;69,4719925
820;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;13381;25,5200405;69,4720764
821;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;13382;25,5200424;69,4722137
822;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;13383;25,4993839;69,4728851
823;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;13384;25,5005569;69,4706421
824;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;13385;25,5320187;69,4727020
825;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;13386;25,5069675;69,4733658
826;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;13387;25,5163136;69,4753952
827;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;13388;25,5092716;69,4718704
828;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;13389;25,5132141;69,4591599
